PERF WARNING: requested SO_SNDBUF=16777216 bytes via URING_PLAY_SOCKET_BUFFER_BYTES but kernel reports 8388608 bytes; raise net.core.wmem_max/net.core.rmem_max and tcp_wmem/tcp_rmem before trusting high-IOPS TCP fan context-switch numbers
PERF WARNING: requested SO_RCVBUF=16777216 bytes via URING_PLAY_SOCKET_BUFFER_BYTES but kernel reports 8388608 bytes; raise net.core.wmem_max/net.core.rmem_max and tcp_wmem/tcp_rmem before trusting high-IOPS TCP fan context-switch numbers
zcnblk-shm-target-remote-connect: lane=0 address=127.0.0.1:51404->127.0.0.1:29000 tcp_nodelay=true quickack=false socket_buffer_bytes=16777216
zcnblk-shm-target-remote-connect: lane=1 address=127.0.0.1:54696->127.0.0.1:29001 tcp_nodelay=true quickack=false socket_buffer_bytes=16777216
zcnblk-shm-target: device=/dev/zcnblk-shmctl backend=WalTcp channels=2 ring_entries=512 payload_entries=8192 slot_bytes=4096 region_bytes=67379200 capacity_bytes=8589934592 kick_batch=128 lease_release_batch=1 writeback_batch=4096 read_batch=512 read_batch_fill_us=0 read_batch_fill_min=32 write_batch_fill_us=0 write_batch_fill_min=256 remote_leaf=127.0.0.1:51404->127.0.0.1:29000 cpu_list=1,9 owner_dispatch=false owner_count=2 owner_extent_records=256 owner_max_tx_iovecs=960 split_transport=false transport_cpu_list=inline transport_wait=adaptive poll_us=1000 busy_poll_us=1000 busy_hysteresis_us=10000 poll_clock_check_spins=64 wait_policy=fixed-active ordering=per-lane-batch+sector-predecessor+global-sync-hwm shared_payload_slots=true payload_ownership=submit-sequence-token-transfer placement_owner=downstream-userspace-stage block_client_placement=no representative=true 
zcnblk-shm-target-topology: coordinator_cpu=none-lane-owned foreground_lane_cpu_map=lane0:cpu1,lane1:cpu9 transport_lane_cpu_map=lane0:cpu1,lane1:cpu9 remote_ports=127.0.0.1:51404->127.0.0.1:29000,127.0.0.1:54696->127.0.0.1:29001 ordering=per-lane-batch+sector-predecessor+global-sync-hwm
zcnblk-shm-target-wal-debug: channel=1 req_cons=28881 req_prod=28881 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=1 logical_hwm=29573 remote_hwm=29574 sync_epoch=29574 sync_requested_epoch=29574 sync_announcements=1 sync_ack_mask=0x2 sync_expected_mask=0x3 sync_committed_hwm=29572 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=693 req_prod=693 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=29573 remote_hwm=29574 sync_epoch=0 sync_requested_epoch=0 sync_announcements=1 sync_ack_mask=0x3 sync_expected_mask=0x3 sync_committed_hwm=29574 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=28946 req_prod=28946 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=30712 remote_hwm=30713 sync_epoch=0 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x3 sync_expected_mask=0x3 sync_committed_hwm=30713 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=1780 req_prod=1780 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=1 logical_hwm=30725 remote_hwm=30726 sync_epoch=30726 sync_requested_epoch=30726 sync_announcements=1 sync_ack_mask=0x1 sync_expected_mask=0x3 sync_committed_hwm=30713 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=29043 req_prod=29043 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=62539 remote_hwm=62539 sync_epoch=0 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x3 sync_expected_mask=0x3 sync_committed_hwm=62539 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=40445 req_prod=40445 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=69499 remote_hwm=69500 sync_epoch=0 sync_requested_epoch=0 sync_announcements=1 sync_ack_mask=0x3 sync_expected_mask=0x3 sync_committed_hwm=69500 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=43133 req_prod=43133 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=1 logical_hwm=86082 remote_hwm=86083 sync_epoch=86083 sync_requested_epoch=86083 sync_announcements=1 sync_ack_mask=0x2 sync_expected_mask=0x3 sync_committed_hwm=86080 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=46545 req_prod=46581 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=89686 remote_hwm=89686 sync_epoch=0 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x3 sync_expected_mask=0x3 sync_committed_hwm=86614 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=88647 req_prod=88647 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=182127 remote_hwm=182128 sync_epoch=0 sync_requested_epoch=0 sync_announcements=1 sync_ack_mask=0x3 sync_expected_mask=0x3 sync_committed_hwm=182128 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=96924 req_prod=96924 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=1 logical_hwm=189953 remote_hwm=189954 sync_epoch=189954 sync_requested_epoch=189954 sync_announcements=1 sync_ack_mask=0x1 sync_expected_mask=0x3 sync_committed_hwm=189951 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=99481 req_prod=99483 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=105775 req_prod=105775 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=99481 req_prod=99483 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=105775 req_prod=105775 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=99481 req_prod=99483 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=105775 req_prod=105775 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=99481 req_prod=99483 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=105775 req_prod=105775 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=99481 req_prod=99483 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=105775 req_prod=105775 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=99481 req_prod=99486 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=105775 req_prod=105775 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=99481 req_prod=99486 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=105775 req_prod=105775 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=99481 req_prod=99486 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=105775 req_prod=105775 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=1 req_cons=99481 req_prod=99486 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
zcnblk-shm-target-wal-debug: channel=0 req_cons=105775 req_prod=105775 pending_send=0 pending_front_submit=0 pending_front_predecessor=0 transport_pending=false in_flight=0 lane_completion_ready=0 lane_completions=0 logical_hwm=205256 remote_hwm=205256 sync_epoch=205256 sync_requested_epoch=0 sync_announcements=0 sync_ack_mask=0x0 sync_expected_mask=0x3 sync_committed_hwm=205256 release_hwm=0
